300562;CLIENT;SARL MORLEX - Sandwicherie El Bocadillo;05 40 70 27 07;vanlerberghealexandre@gmail.com;19 Rue Maréchal de Lattre de Tassigny;;ARCACHON;33120;;31/05/2018;1;0
300563;CLIENT;SARL LMJG - L'Inattendu 33 - Godefroy;;linattendu33@gmail.com;40 Route du Bourg;;CAMBLANES ET MEYNAC;33360;;07/06/2018;1;0
300564;CLIENT;SAS YAKATA - Le comptoir Japonais;05 35 39 03 02;paulaheron@mac.com;16 Avenue de Segure;;BIARRITZ;64200;30/10/2018;29/10/2022;7;-18
300565;CLIENT;SARL THIMASA - Dame Jeanne;05 59 42 99 08;;4 Rue Port de Castets;;BAYONNE;64100;31/05/2017;30/05/2020;7;0
300566;CLIENT;SARL DERMIT - Hotel Restaurant Dermit;05 59 29 62 61;;PLAZAHO ETCHEA;;MENDIONDE;64240;01/06/2017;31/05/2021;7;0
300567;CLIENT;SARL JSF - La Grange aux Pains;05 58 43 16 90;lagrangeàpain.soorts@gmail.com;Le Magenda A 2 rte Lacs, Soorts;;Hossegor;40150;01/04/2019;31/03/2020;7;0
300568;NON CLIENT;YOUPI PARC - FRANCHISES;;franchise@youpiparc.com;;;;;;;1;0
300569;CLIENT;El rincon del Jamon;05.57.99.11.64;guevara.domingo@yahoo.fr;;;;33000;07/06/2019;06/06/2020;3;0
300570;CLIENT;Chez Oumie;;stephanie.brochard@2cexpertises.com;;;;33140;07/07/2017;06/07/2020;1;0
300572;CLIENT;SAS Les 3G "La Tourte Belvesoise";;herve@msm33.fr;Place de la croix des frères;;Belves;24170;28/06/2017;27/06/2020;7;0
300573;NON CLIENT;SARL EPICERIE D'ANDENIA;;;Centre commercial Andenia;2 Avenue Andenia;SAINT JEAN DE LUZ;64500;;;7;0
300574;NON CLIENT;SUSHI'S GOOD - BAZAS;;b_niquet@yahoo.fr;;;;;;;1;0
300575;NON CLIENT;SASU SEBE - LA MARINIERE;;lifebeachseb@gmail.com;7 BD DE LA PLAGE - 33680 LACANAU;;LACANAU OCEAN;33680;;;1;0
300576;CLIENT;SARL BLC Développement - BISTROT COCOTTE;05 54 51 20 24;pierrebridier@icloud.com;91 Rue Lecocq;;BORDEAUX;33000;;10/09/2018;1;0
300577;CLIENT;SAS NEW JUMP Langon;;fanchise@youpiparc.com;1 Lot Pied Mourteau;Zone Family Place;LANGON;33210;21/10/2019;20/10/2022;1;-54
300578;NON CLIENT;SARL ASTRONOMIE ESPACE OPTIQUE;05 56 98 55 58;astronomie33@orange.fr;253 Rue de Pessac;;BORDEAUX;33000;;;1;0
300579;NON CLIENT;SARL LAMINETTE - LES GOURMANDISES DE LEO;05 56 55 95 26;marysteph2@hotmail.fr;41 AVENUIE DE L'YSER;;MERIGNAC;33700;;;1;0
300580;CLIENT;FRANCHISES NEW JUMP;;franchise@youpiparc.com;Route de Lione;;PUJOLS SUR CIRON;33210;;;1;0
300581;NON CLIENT;SARL AMARYS - LE PANINI - LE REGENT;;sandrine.rouiller@orange.fr;12 Front de mer;;ROYAN;17200;;;1;0
300582;NON CLIENT;SAS LES 3C - LE CERCLE;;direction.lecercle@gmail.com;29 - 35 Rue Esprit des Lois;;BORDEAUX;33000;;;1;0
300583;NON CLIENT;LE 188 - MADAME NAIMA KAMELI;05 57 83 15 23;angelique.kameli@hotmail.fr;188 RUE FONDAUDEGE;;BORDEAUX;33000;;;1;0
300584;ANCIEN CLIENT;SASU LACOU - MAUREPAS;;;;;;;;31/08/2018;1;0
300585;ANCIEN CLIENT;BEACH BURGER;;beachburgerlepenon@gmail.com;10 Place Castilla;;SEIGNOSSE;40510;01/07/2017;15/09/2017;7;-11,76
300586;NON CLIENT;LE BISTROT SARLAT - FRANCK;05 53 28 28 40;;14 Place du Peyrou;;SARLAT LA CANEDA;24200;;;1;0
300587;CLIENT;SARL A.R.L.E. - Creperie Antoine";05 53 29 27 65;laguins24@gmail.com;52 AVENUE GAMBETTA;;SARLAT LA CANEDA;24200;17/08/2017;16/08/2021;1;0
300588;CLIENT;SAS ELCOYA "Chez Freddo";05 56 53 46 96;kerteszy@yahoo.fr;3 Rue du Général de Gaulle;;Saint Laurent du Médoc;33112;06/11/2017;05/11/2021;7;0
300589;CLIENT;SAS BISTROT DU BOULANGER;05 58 82 30 74;;126 Route de Bordeaux;;BISCARROSSE;40600;26/06/2017;25/06/2021;7;0
300590;CLIENT;SARL CISA - PITAYA LYON;;;9 Rue des Marronniers;;LYON;69002;;;1;0
300591;NON CLIENT;SAS MARIE BELL 'Théatre du Gymnase";;;38 Boulevard Bonne Nouvelle;;PARIS;75010;;;7;0
300592;CLIENT;SAS GRAP - Domaines des grands lacs;05 58 78 88 62;direction@grands-lacs-resort.com;380 Route Téophile Gaitier;;PARENTIS EN BORN;40160;05/07/2017;;1;0
300593;NON CLIENT;SAS EL JOKO;;manonlegall91120@gmail.com;78 Avenue Maréchal Soult;;BAYONNE;64100;;;7;0
300594;NON CLIENT;Fondation Maison de la Gendarmerie;;hendaye.directeur@fondationmg.fr;Camping Sasconea;5 Rue Ausoenia;HENDAYE;64700;;;7;0
300595;NON CLIENT;JIMENEZ;;;;;;;;;7;0
300596;NON CLIENT;LA PANNETIERE;;;;;;;;;7;0
300597;CLIENT;SA LE SAINT ANDRE - LE VINCENNES;05 57 43 01 26;lesaintandre33@gmail.com;46 ALLEE DU CHAMP DE FOIRE;;SAINT ANDRE DE CUBZAC;33240;;21/12/2018;1;0
300598;CLIENT;SAS PITAMAX - Pitaya Oberkampf;;pitaya.oberkampf@gmail.com;121 Rue Oberkampf;;PARIS;75011;25/10/2017;24/10/2020;1;0
300599;NON CLIENT;SARL LA MI FA SI LA DO RE;;;5 AVENUE GASTON CABANNES;;FLOIRAC;33270;;;1;0
300600;CLIENT;SARL GALLERAND - YOUPI PARC RENNES;02 23 27 28 69;alisongallerand@gmail.com;Les Jardins de la Bretonnière;;CHATEAUBOURG;35220;;24/09/2018;1;0
300601;NON CLIENT;LE CABANON - LES MOULES DU CABANON;05 57 35 39 26;labordeludovicpro@gmail.com;12 Quai Richelieu;;BORDEAUX;33000;;;1;0
300602;CLIENT;SAS LE SALOON - L'Intrus;;meunierjean92@gmail.com;5 Rue des Faussets;;BORDEAUX;33000;01/08/2017;31/07/2020;7;0
300603;CLIENT;SARL VBL "L'Eyra";05 40 12 18 44;bianchivincent@hotmail.com;70 Avenue de la République;;MIOS;33380;06/09/2017;05/09/2021;7;0
300604;CLIENT;SAS KING KOSS - VAPOTE MOI;;bkoss2@hotmail.com;;;;78310;;14/09/2018;1;0
300605;CLIENT;DELZONGLE AQUITAINE Biarritz - Paul & Co; 05 59 24 49 21;informatique@delzongle.fr;Paul & Co;;SAINT JEAN DE LUZ;33608;06/07/2019;05/07/2020;1;-624
300606;CLIENT;SASU MALAU - YOUPI PARC PAU;;adeline.lopiccolo@outlook.fr;ZA Gaston Febus;1 Rue Pierre Dubourdieu;MORLAAS;64160;;19/12/2018;1;0
300607;CLIENT;SARL AJB PENHOET - PITAYA RENNES;;jbedfert@mac.com;20 RUE DE PENHOET;;RENNES;35000;25/09/2017;24/09/2020;1;-108
300608;CLIENT;SAS MOULIN MONTES - PITAYA AGEN;;xavmou33@yahoo.fr;3 Rue des Comières;;AGEN;47000;30/10/2017;29/10/2020;1;0
300609;CLIENT;PROXI - Pascale Jousseaume;05 56 61 20 54;terrien.pascale@orange.fr;;;;33540;;14/07/2019;1;0
300610;CLIENT;SARL DAV'LINE - Le Jeremy;05 57 51 19 21;restaurant.lejeremy@gmail.com;127 Avenue de Verdun;;LIBOURNE;33500;24/01/2018;23/01/2021;1;-36
300611;ANCIEN CLIENT;SAS SB COBOREST -English Country Kitchen;05 56 52 81 70;herve.dechaurand@gmail.com;4 Rue Castelnau D'Auros;;BORDEAUX;33000;;31/01/2019;1;0
300612;CLIENT;EI DEULLIN Arnaud - La Forge;05 56 25 53 52;a.deullin@free.fr;1 Bis Lieu Dit Le Bordelais;;COIMERES;33210;24/09/2019;23/09/2023;1;0
300613;CLIENT;L'ATELIER D'AMAYA - SIEGE;05 56 81 04 80;latelierdamaya@hotmail.fr;353 Boulevard du Président Wilson;;BORDEAUX CEDEX;33074;01/04/2019;31/12/2019;1;0
300614;CLIENT;L'ATELIER D'AMAYA - BORDEAUX;09 67 04 53 19;latelierdamaya@hotmail.fr;15 Rue de Grassi;;BORDEAUX;33000;19/09/2019;18/09/2020;1;0
300615;CLIENT;L'ATELIER D'AMAYA - TOULOUSE;05 61 22 49 52;latelierdamaya@hotmail.fr;11 rue Antonin Mercié;;TOULOUSE;31000;19/09/2019;18/09/2020;1;0
300616;CLIENT;L'ATELIER D'AMAYA - LYON;04 72 41 74 80;;14 Rue Emile Zola;;LYON;69002;19/09/2019;18/09/2020;1;0
300617;CLIENT;L'ATELIER D'AMAYA - AIX EN PROVENCE;04 42 12 36 17;latelierdamaya@hotmail.fr;9 Rue Aude;;AIX EN PROVENCE;13100;12/09/2019;11/09/2020;1;0
300618;CLIENT;L'ATELIER D'AMAYA - CANNES;;;114 Rue d'Antibes;;CANNES;06400;01/01/2019;31/12/2019;1;0
300619;CLIENT;L'ATELIER D'AMAYA - LILLE;03 20 55 91 59;latelierdamaya@hotmail.fr;20 Place des Patiniers;;LILLE;59800;30/09/2019;29/09/2020;1;0
300620;CLIENT;L'ATELIER D'AMAYA - PARIS;;latelierdamaya@hotmail.fr;43 Rue Vieille du Temple;;PARIS;75003;12/09/2019;11/09/2020;1;0
300621;CLIENT;L'ATELIER D'AMAYA - NANTES;02 40 05 47 74;latelierdamaya@hotmail.fr;21 Rue Crebillon;;NANTES;44000;30/09/2019;29/09/2020;1;0
300622;NON CLIENT;OPEN GARE;;antoine.malaga@gmail.com;Gare Sncf de Biarritz;;BIARRITZ;64200;;;7;0
300623;CLIENT;SAS LBS - Grillé;;Hugo Seguy <hugoseguy@gmail.com>;32 rue Gambetta;;SAINT JEAN DE LUZ;64500;06/07/2017;05/07/2020;7;-1188
300624;CLIENT;EURL CCVM - Vapote-Moi Amiens;;ccvm-amiens@outlook.fr;4 Rue d'Harbonnieres;;MORCOURT;80340;25/02/2019;24/02/2020;1;0
300625;CLIENT;SAS GBSG - Boutique Adelaide;09 86 28 45 85;sasgbsg@gmail.com;1 Rue des Lauriers;;BORDEAUX;33000;;21/11/2018;1;0
300626;NON CLIENT;SAS FESTIVAL;;;122 Cours du Marechal Juin;;BORDEAUX;33000;;;1;0
300627;NON CLIENT;SARL LA PREMIERE LIGNE DU BASSIN;05 57 72 00 45;berbizier.philippe@orange.fr;234, Bd de la Côte d'Argent;;ARCACHON;33120;;;1;0
300628;CLIENT;SAS LE BISTRO CHEZ LOUIS;05 56 20 72 12;tjadalo@orange.fr;22 ROUTE DE LA SELEYRE;;LATRESNE;33360;08/02/2018;07/02/2022;1;-270
300629;NON CLIENT;AINTZIRA "Restaurant du lac";;restaurantaintzira@gmail.com;Rue Charles Cami;;SAINT PEE SUR NIVELLE;64310;;;7;0
300630;CLIENT;SARL GASTROM - La bonne fourchette;05 57 24 05 23;frederic.gabriel0228@orange.fr;32 Rue du Général de Gaulle;;FRONSAC;33126;29/09/2017;28/09/2020;1;0
300631;ANCIEN CLIENT;EI VERONIQUE MOREAU - Verona Pizza;05 56 68 62 81;ludovic.cars.33@orange.fr;16 Route du Perigord;RD 936;SALLEBOEUF;33370;18/01/2018;17/01/2021;1;0
300632;NON CLIENT;SARL BAMBINO "Don Camillo";;gianni.palmiero@wanadoo.fr;Zone Artisanale de Laure;;Saverdun;09700;;;7;0
300633;NON CLIENT;SARL 1ère Ligne du Bassin - BAR DE L'OUB;05 57 72 00 45;berbizier.philippe@orange.fr;234, Bd de la Côte d'Argent;;ARCACHON;33120;;;1;0
300634;NON CLIENT;SARL L'ATELIER DE LAURENT;05 56 81 09 03;emilia.cousin@orange.fr;1 PLACE PAUL DOUMER;;BORDEAUX;33000;;;1;0
300635;CLIENT;SARL DUMEZ - BOUDOUT - Le Juliano;05 56 06 16 55;lejuliano33560@gmail.com;44 Rue Thérèse;;CARBON BLANC;33240;05/06/2018;04/06/2022;1;-72
300636;NON CLIENT;SARL CASA DA MARIA;;;500 AVENUE DE VERDUN;;MERIGNAC;33700;;;1;0
300637;NON CLIENT;SAS L'HERMITAGE - LES PIZZAS DE L'HERMIT;05 56 31 10 00;lhermitagerestaurant@gmail.com;COTE DE LA GARONNE;;LORMONT;33310;;;1;0
300638;NON CLIENT;SARL BARDERO "Maison mére";09 82 21 63 21;;4-6 Rue de la Maison Daurade;;BORDEAUX;33000;;;7;0
300639;CLIENT;SANTOSHA Toulouse;05 56 44 76 56;santoshafactures@gmail.com;10 Rue des Filatiers;;TOULOUSE;31000;19/09/2017;18/09/2021;7;-540
300640;ANCIEN CLIENT;AS DIFFUSION - Papaye&goyav e Fenouillet;05 62 22 45 69;papayetgoyave@orange.fr;CC GEANT CASINO;120 RUE DES USINES;FENOUILLET;33700;;31/01/2018;1;0
300641;NON CLIENT;AS DIFFUSION - Papaye&Goyave Agen;;;;;AGEN;33700;;;1;0
300642;CLIENT;SAS L'ORIGINEL - Croc loup;05 56 44 21 19;originelrestaurant33@gmail.com;35 Rue du loup;;BORDEAUX;33800;05/10/2017;04/10/2021;5;-32,4
300643;NON CLIENT;Casa Ferretti Caudéran;0535544554;;230 av Maréchal de Lattre de Tassigny;;Caudéran;33320;;;1;0
300644;NON CLIENT;Casa ferretti Barr de pessac;0556183971;;55 cours du Maréchal Gallieni;;BORDEAUX;33000;;;1;0
300645;NON CLIENT;SAS Villa Ferretti;0664331455;;100 BVD du président Wilson;;BORDEAUX;33200;;;1;0
300646;CLIENT;SARL BRASSERIE DE L'ORMEAU;05 57 74 86 27;lombard.33@orange.fr;130 Avenue du Général de Gaulle;;IZON;33450;06/12/2017;05/12/2020;1;0
300647;CLIENT;GARICOITZ Nicole - Hall de la blouse;05 59 59 10 10;halldelablouse@orange.fr;37 Rue d´ Espagne;;BAYONNE;64100;29/12/2017;28/12/2021;7;0
300648;CLIENT;Epicerie Adriana;;adrianagrva@gmailmail.com;71 cours de l'Yser;;BORDEAUX;33800;21/03/2018;;1;-90
300649;NON CLIENT;RESTAURANT D'YSIS;;;;;;;;;1;0
300650;NON CLIENT;CERCLE DES TRAVAILLEURS;0556250253;;PLACE DE LA CATHEDRALE;;BAZAS;33430;;;5;0
300651;NON CLIENT;MAXIME KEBAB;05 56 63 34 92;;84 COURS DU MARECHAL DELATTRE DE;TASSIGNY;LANGON;33210;;;5;0
300652;CLIENT;SAS PITAYA LES CANETTES;;;9 RUE DES CANETTES;;PARIS;75006;03/11/2017;02/11/2020;1;0
300653;CLIENT;Gheller Sylvia - Magnolia Café;09 50 39 33 13;gheller.silvia@yahoo.com;173 Avenue des Couteliers;;Soorts Hossegor;40150;17/10/2017;16/10/2021;7;0
300654;CLIENT;SARL T'ES PAS BRED'OUILLE;05 56 91 52 30;tespasbredouille@orange.fr;80 Avenue du Général de Gaulle;;LA BREDE;33650;;01/05/2019;1;0
300655;NON CLIENT;Vincent ROBERT;;vincentrobert49@gmail.com;5 Rue des Anciens Combattants;;PUGNAC;33710;;;1;0
300656;NON CLIENT;MAISONS SEGUIN Puits d'amour de Captieux;0679206721;maisonseguin@hotmail.fr;4 rue de la gare;;Captieux;33840;;;5;0
300657;ANCIEN CLIENT;SARL TANDEM - Les Darons;;sancam67@yahoo.fr;12 Quai de la Monnaie;;BORDEAUX;33800;;28/06/2019;1;-53,88
300658;NON CLIENT;SAS CHAMPI;;matthieuchampi@msn.com;3 Rue de Livron;;PAU;64000;;;7;0
300659;NON CLIENT;Aux p'tits dèlices;0556821229;;243 rue Sainte Catherine;;BORDEAUX;33000;;;5;0
300660;NON CLIENT;SARL SUSHI'S GOOD LA BREDE;;;80 Avenue du Général De Gaulle;;LA BREDE;33650;;;1;0
300661;NON CLIENT;SARL SAVEURS ET CROQUANTS;;saveursetcroquants@gmail.com;28 B CRS DU GENERAL DE GAULLE;;GRADIGNAN;33170;;;1;0
300662;CLIENT;SAS ABEILLE - Bar Brasserie Le Cerey...;05 57 10 72 11;barleserey@hotmail.com;14 Rue Cerey;;BORDEAUX;33200;25/10/2017;24/10/2020;1;0
300663;NON CLIENT;Coutellerie Prince;0556916637;coutellerieprince@wanadoo.fr;;260 rue sainte catherine;BORDEAUX;33000;;;5;0
300664;CLIENT;SARL LA NOISETTINE;05 57 74 66 96;la.noisettine@gmail.com;1 Avenue de Libourne;;VAYRES;33870;10/11/2017;09/11/2020;5;-36
300665;CLIENT;Poissonnerie le Longin;0556639381;;97 route de Bazas;;LANGON;33210;;;5;0
300666;NON CLIENT;PARBEAU SYLVAIN;0556382524;;;3 avenue St Exupery;BASSENS;33530;;;5;0
300667;NON CLIENT;SAS Le Fil Café;;pauline.libat@gmail.com;46 Rue des Basques;;BAYONNE;64100;;;7;0
300668;CLIENT;GOMONT Jean François;05 56 65 61 50;;14 Route de Bazas;;Captieux;33840;09/01/2018;08/01/2021;5;0
300669;NON CLIENT;la bodega;0556639103;;;10 rue de la république;PREIGNAC;33210;;;5;0
300670;NON CLIENT;CHEZ CELINE;0964184384;;;1 rue l'escloupey;VIRELADE;33720;;;5;0
300671;NON CLIENT;SARL MAIA - RESTAURANT VACH' ET VOUS;05 56 98 31 31;;96 CRS MARECHAL JUIN;;BORDEAUX;33000;;;1;0
300672;CLIENT;SARL LES FLOTS MARINS;05 56 72 46 40;lesflotsmarins@orange.fr;2 Place des Augustins;;GRADIGNAN;33170;;18/06/2019;1;0
300673;CLIENT;SAS KURMA;;kurmacreation@gmail.com;91 Cours du Général Leclerc;;LANGON;33210;;19/11/2018;5;0
300674;NON CLIENT;ERIC MICHEL;;michel-eric@hotmail.fr;;;;;;;;0
300675;CLIENT;L'ANIMAL STAR;;syl-ans@hotmail.fr;;205 RUE JUDAIQUE;BORDEAUX;33000;;27/11/2018;5;0
300676;CLIENT;ESPACE CHIFOUMI;;aurelie@espace-chifoumi.fr;52 rue du mirail;;BORDEAUX;33000;;08/01/2019;5;0
300677;NON CLIENT;SARL LA BELLE LURETTE;0556630242;;;2 place du Général de Gaulle;ST MACAIRE;33490;;;5;0
300678;NON CLIENT;WOOF;0616711549;agnes.potriquet@gmail.com; 61 Rue Saint Remi;;BORDEAUX;33000;;;4;0
300679;NON CLIENT;ANDRE L'ANNEXE;0624463308;;53 quai de bacalan;;BORDEAUX;33000;;;5;0
300680;CLIENT;EURL Heads UP;05 56 50 67 03;vanessa.laborde@sfr.fr;64 Avenue Victor Hugo;;LE BOUSCAT;33110;13/11/2017;12/11/2021;4;0
300681;NON CLIENT;SARL AUCHE - Ô CHAIS GOURMAND;05 56 35 47 20;;65 AVENUE DE L'HIPPODROME;;EYSINES;33320;;;1;0
300682;NON CLIENT;BOULANGERIE DE SAINT VINCENT DE PAUL;0556065344;;;14 AVENUE GUSTAVE EIFFEL;ST VINCENT DE PAUL;33440;;;5;0
300683;NON CLIENT;LE FOURNIL DU BOUSQUET;0556236809;florentb1977@hotmail.fr;;6 grand rue;TARGON;33760;;;5;0
300684;CLIENT;SARL VV33 - Vapote Moi Sainte Eulalie;05 40 54 64 03;vapotemoi@orange.fr;Centre Commercial Grand Tour;;SAINT EULALIE;33560;01/01/2019;31/12/2019;1;0
300685;CLIENT;SARL VV33 -Vapote Moi St André de Cubzac;;vapotemoi@orange.fr;Centre Commercial Casino;La Garosse;SAINT ANDRE DE CUBZAC;33240;01/01/2019;31/12/2019;1;0
300686;CLIENT;SARL VV33 - Vapote Moi Biganos;;vapotemoi@orange.fr;Centre Commercial Auchan;;BIGANOS;33380;01/01/2019;31/12/2019;1;0
300687;CLIENT;SARL VV33 - Vapote Moi Meriadeck;;vapotemoi@orange.fr;Centre Commercial Mériadeck;;BORDEAUX;33000;01/01/2019;31/12/2019;1;0
300688;CLIENT;SARL VV33 - Vapote Moi Mérignac;;vapotemoi@orange.fr;Centre Commercial Mérignac Soleil;;MERIGNAC;33700;01/01/2019;31/12/2019;1;0
300689;CLIENT;SARL VV33 - Vapote-moi Bouliac;;vapotemoi@orange.fr;Centre Commercial Auchan Bouliac;;BOULIAC;33270;01/01/2019;31/12/2019;1;0
300690;CLIENT;SARL VV33 - Vapote Moi Bordeaux Lac;;vapotemoi@orange.fr;Centre Commercial Auchan Lac;;BORDEAUX;33000;01/01/2019;31/12/2019;1;-115,1
300691;CLIENT;SARL VV33 - Vapote Moi Villenave d'Ornon;;vapotemoi@orange.fr;Centre Commercial Geant Casino;;VILLENAVE D'ORNON;33140;17/01/2018;16/01/2019;1;0
300692;CLIENT;EURL CREATIONS PEZON;06 47 13 02 45;fabricepezon.creation@gmail.com;10A Boulevard de la Plage;;CAP FERRET;33970;20/11/2017;19/11/2021;;0
300693;ANCIEN CLIENT;EURL PADIOU Fabrice - Couleurs Primeurs;;fabricepadiou@gmail.com;153 Bis Avenue du Médoc;Pole Activité Activ Ocean;EYSINES;33320;11/12/2017;;4;0
300694;NON CLIENT;SASU INGLOURIOUS;;jeancharlesbocquet0@gmail.com;72 RUE JULES GUESDE;;BORDEAUX;33800;;;1;0
300695;NON CLIENT;PORTE 15;0620650499;;RUE EMILE DUPLOYE;;BORDEAUX;33000;;;5;0
300696;CLIENT;SARL GYRO-CAP - Gyro-cap;05 56 60 64 79;gyro.cap@gmail.com;3 bis Allée du Grd Oustau;;LEGE CAP FERRET;33970;28/03/2018;27/03/2022;1;-72
300697;CLIENT;RESEAU PAUL BERT;05 56 79 20 44(Bar);reseau.paulbert@wanadoo.fr;2 Rue Paul Bert;;BORDEAUX;33000;;05/11/2018;1;0
300698;NON CLIENT;SARL ENVI DE PLAIRE;0624080614;p.autefault@wanadoo.fr;24 place Marengo;;Angouleme;16000;;;4;0
300699;NON CLIENT;MOMODA;0556317043;;14 place des augustins;;BORDEAUX;33000;;;4;0
300700;NON CLIENT;LIEU DIT VIN;09 53 04 47 86;;9 rue des Faussets;;BORDEAUX;33000;;;4;0
300701;NON CLIENT;SARL L&F ENTERTAINMENT (LE WOOOSH);;laurentrojot@mac.com;8 RUE DES PILIERS DE TUTELLE;;BORDEAUX;33000;;;1;0
300702;ANCIEN CLIENT;AS DIFFUSION - Papaye&goyave Monthieu;;papayetgoyave@orange.fr;;;;33700;;31/07/2018;1;0
300703;NON CLIENT;SASU LA BOULANGERIE DE LA PAIX;05 59 32 37 23;;;362 BOULEVARD DE LA PAIX;PAU;64000;;;5;0
300704;NON CLIENT;SAS LES DOUCEURS DE KANDICE;;;;2244 AVENUE DES LANDES;SERIGNAC SUR GARONNE;47310;;;5;0
300705;NON CLIENT;SAS ICI ARGENTINE LE RESTAURANT;;mariejose.traversi@gmail.com;21 RUE DES BAHUTIERS;;BORDEAUX;33000;;;1;0
300706;NON CLIENT;CHEZ AUDREY;;saveursetvitalite@gmail.com;RUE POISSONNERIE;;BAYONNE;64100;;;7;0
300707;CLIENT;SARL AINHOA - Le Bistro du Musee;05 56 52 99 69;bistrodumusee@wanadoo.fr;37 Place Pey-Berland;;BORDEAUX;33000;;29/11/2018;7;0
300708;NON CLIENT;Boulangerie DESRE;05 57 95 80 95;;33 RUE FURTADOT;;BORDEAUX;33800;;;4;0
300709;CLIENT;EURL C'BUENO;09 67 36 75 53;gilles.bueno1968@gmail.com;3 Grand Rue;;SAINT SELVE;33650;;;1;0
300710;CLIENT;SEL DUVIGNEAU-LE GARROIS Claude;05 56 98 91 63;le-garrois@laposte.net;41 Rue Alexis Puyo;;SAINT MEDARD EN JALLES;33160;30/11/2017;29/11/2020;1;0
300711;CLIENT;SAS MCP33MV - L'Endroit Blanquefort;;;45 Avenue du Général de Gaulle;;BLANQUEFORT;33290;21/02/2018;20/02/2021;1;-18
300712;NON CLIENT;POURQUOI PAS;05 56 51 11 50;;2 impasse Pierre Ramond;;SAINT MEDARD EN JALLES;33160;;;4;0
300713;CLIENT;SARL SMOOTIE - Pub Le Mail;05 58 48 00 13;collinemoran@gmail.com;22 Promenade du Mail;;VIEUX BOUCAU;40480;04/04/2018;03/04/2021;7;0
300714;CLIENT;SARL LALUCCIOLA;05 59 03 36 20;lalucciola@orange.fr;8 Place des Docteurs Gentilhe;Chambre d'Amour;ANGLET;64600;22/02/2018;21/02/2021;7;-36
300715;NON CLIENT;EURL CARISSAN Café de l 'étoile;05 57 99 17 55;;64 Rue Bouquière;;BORDEAUX;33000;;;4;0
300716;CLIENT;SARL LE GARDE MANGER;;legardemangerbx@gmail.com;21 AVENUE THIERS;;BORDEAUX;33100;30/01/2018;29/01/2022;1;0
300717;NON CLIENT;CAVE L'OENOPHILE;05 56 30 20 67;;29 place Maucaillou;;SAINT SULPICE ET CAMEYRAC;33450;;;4;0
300718;CLIENT;EI LONG Samuel - LE FOURNIL DE SABLONS;05 57 41 32 99;benedicte-33@hotmail.fr;20 Lieu dit le canton;;SABLONS;33910;05/01/2018;04/01/2022;4;0
300719;CLIENT;SARL HUGO DELICES;05 56 25 54 34;hugolalin05@gmail.com;23 Place de la Cathédrale;;Bazas;33430;12/12/2017;11/12/2021;5;0
300720;NON CLIENT;ALLEE DU BIO;;;20 avenue de Maicaillou;;SAINT SULPICE ET CAMEYRAC;33450;;;4;0
300721;CLIENT;Boulangerie patisserie Bea-Ludo;05 56 65 85 43;ludo.labarchede@orange.fr;13 place du marché;;Grignols;33690;25/01/2018;24/01/2022;5;0
300722;CLIENT;SARL O'VELO D'ARCACHON - Gyro-Cap;;gyro.cap@gmail.com;8 PLACE LUCIEN DE GRACIA;;ARCACHON;33120;28/03/2018;27/03/2022;4;0
300723;NON CLIENT;Dubicki Eric;05 53 36 76 09;;Lieu dit le Bourg;;Montaut;47210;;;5;0
300724;NON CLIENT;VEGGIE TAKE AWAY - MUNCHIES;05 56 21 82 61;;21 rue des Augustins;;BORDEAUX;33000;;;4;0
300725;NON CLIENT;LE MOULIN Le fournil d'Audenge;05 57 76 0757;;ANGLE AVENUE DU VIEUX BOURG;2 ROUTE DE BORDEAUX;AUDENGE;33980;;;4;0
300726;NON CLIENT;SARL MGNF Les petits bonheurs;05 53 94 73 86;;;PLACE DU DOCTEUR BELOT;STE BAZEILLE;47180;;;5;0
300727;CLIENT;LE SCAMPI GRILL;05 53 94 40 03;scampi-grill@orange.fr;;route nationale 113;STE BAZEILLE;47180;26/02/2018;25/02/2022;5;-46,8
300728;NON CLIENT;SARL DOLZY;05 53 83 29 53;;LIEU DIT BOSC;15b avenue général de gaulle;STE BAZEILLE;47180;;;5;0
300729;NON CLIENT;EURL PHILIPPE GASSIE;05 57 49 05 47;;;211 rue pierre Brossolette;COUTRAS;33230;;;5;0
300730;NON CLIENT;LES SAUVAGES;;;49 cours de la Martinique;;BORDEAUX;33000;;;4;0
300731;NON CLIENT;KOSI TACOS;;;;;BORDEAUX;33000;;;4;0
300732;CLIENT;MELANIE CADET - Bistrot Saint Genes;;melaniecadet@orange.fr;12 PLACE LOUIS BARTHOU;;BORDEAUX;33000;28/11/2017;27/11/2021;1;0
300733;NON CLIENT;SARL MUSAN;;muriel.seror@hotmail.fr;75 RUE D ALSACE LORRAINE;;TOULOUSE;31000;;;1;0
300734;CLIENT;SAS L'ESCALE ENTRE TERRE ET MER;;;4 Lotissement N5;4 Lieu Dit Rillac;CAVIGNAC;33620;08/12/2017;07/12/2020;1;0
300735;CLIENT;SASU VBE - Bistrot de Pam;;solutionsmaison@free.fr;82 Cours St Louis;;BORDEAUX;33300;22/03/2018;;1;0
300736;CLIENT;STE PATRICIO - Marie le pain du Pian;05 56 27 23 10;;31 Grande Rue;;LE PIAN SUR GARONNE;33490;;;5;0
300737;NON CLIENT;L'ATELIER DES QUAIS;;;;;;16100;;;5;0
